2014-04-16,2,30,0
2014-02-18,13,27,0
2014-02-19,1,30,0
2014-02-21,15,13,1
2014-02-22,17,12,0
2014-02-23,21,13,0
2014-02-25,26,11,0
2014-02-26,2,1,1
2014-02-28,14,26,1
2014-03-01,16,22,1
2014-03-05,25,1,1
2014-03-07,2,3,1
2014-02-19,4,9,1
2014-02-19,26,10,0
2014-02-20,10,11,1
2014-02-21,4,19,1
2014-02-22,4,15,1
2014-02-23,14,3,0
2014-02-24,19,13,0
2014-02-25,30,22,1
2014-02-26,27,9,1
2014-03-01,25,8,1
2014-03-02,22,23,1
2014-03-03,30,15,0
2014-03-05,18,20,0
2014-03-07,19,17,1
2014-03-08,15,4,1
2014-03-09,2,9,1
2014-03-10,29,1,0
2014-03-11,18,17,1
2014-03-12,16,3,0
2014-03-12,24,6,0
2014-03-13,21,14,1
2014-03-14,4,18,1
2014-02-19,28,5,0
2014-02-21,9,1,1
2014-02-22,26,2,1
2014-02-23,28,22,1
2014-02-24,9,10,0
2014-02-25,6,28,0
2014-02-26,21,6,0
2014-02-28,27,4,1
2014-03-02,28,10,1
2014-03-03,25,14,0
2014-03-04,24,13,0
2014-03-05,22,11,0
2014-03-07,8,14,1
2014-03-08,23,29,0
2014-03-09,11,25,1
2014-03-10,16,30,1
2014-03-11,9,26,1
2014-03-12,22,8,0
2014-03-14,29,13,0
2014-03-16,13,6,1
2014-03-17,12,23,1
2014-03-18,25,17,1
2014-03-19,15,29,1
2014-03-20,25,30,1
2014-03-21,1,19,0
2014-03-22,15,12,1
2014-03-23,7,3,0
2014-03-24,1,24,0
2014-03-25,22,25,1
2014-03-26,9,6,0
2014-03-27,17,14,1
2014-03-28,28,2,1
2014-03-29,17,16,0
2014-03-30,2,5,0
2014-03-31,12,27,0
2014-04-02,27,10,1
2014-04-04,16,18,0
2014-04-04,14,7,0
2014-04-05,30,5,0
2014-04-06,26,7,0
2014-04-09,17,12,0
2014-04-11,16,12,1
2014-04-12,8,29,1
2014-04-13,9,28,0
2014-04-14,19,21,1
2014-04-16,21,9,1
2014-04-16,25,13,1
2014-02-19,18,12,1
2014-02-19,14,11,0
2014-02-20,21,16,0
2014-02-21,22,20,1
2014-02-19,24,2,1
2014-02-21,5,8,1
2014-02-22,9,7,0
2014-02-23,24,11,0
2014-02-24,20,7,0
2014-02-25,12,14,1
2014-02-26,5,10,1
2014-03-01,26,18,0
2014-03-02,5,20,1
2014-03-03,8,18,0
2014-03-04,12,10,0
2014-03-05,3,15,1
2014-03-07,18,9,1
2014-03-08,17,30,0
2014-03-09,3,26,1
2014-03-10,20,23,1
2014-03-11,5,27,0
2014-03-12,23,26,0
2014-03-14,16,8,0
2014-03-15,1,8,1
2014-03-16,16,11,1
2014-03-17,5,21,0
2014-03-18,26,30,1
2014-03-19,23,5,0
2014-03-19,14,27,0
2014-03-20,11,18,1
2014-03-21,23,20,0
2014-03-22,4,25,1
2014-03-23,28,1,1
2014-03-24,21,8,1
2014-03-26,29,15,0
2014-03-28,9,16,0
2014-03-29,7,26,1
2014-03-30,21,29,1
2014-03-31,9,17,1
2014-04-01,14,25,0
2014-04-02,20,3,1
2014-04-02,8,19,1
2014-04-03,21,27,1
2014-04-04,4,22,1
2014-04-05,23,3,0
2014-04-06,16,20,1
2014-04-09,18,5,0
2014-04-11,5,9,1
2014-04-12,11,19,1
2014-04-13,14,15,0
2014-04-14,1,4,0
2014-04-15,3,20,0
2014-04-16,22,12,0
2014-02-19,29,3,0
2014-02-21,28,6,1
2014-02-22,29,18,0
2014-02-23,16,5,1
2014-02-26,29,24,1
2014-02-26,13,11,1
2014-02-27,16,20,1
2014-02-28,7,5,0
2014-03-01,23,30,0
2014-03-03,26,19,1
2014-03-04,21,23,1
2014-03-05,4,12,1
2014-03-07,11,12,1
2014-03-08,13,1,1
2014-03-09,14,21,1
2014-03-10,13,24,1
2014-03-11,12,2,1
2014-03-12,19,15,0
2014-03-14,28,15,1
2014-03-16,25,10,0
2014-03-17,4,1,0
2014-03-19,7,18,0
2014-03-21,7,8,1
2014-03-22,6,11,0
2014-03-24,27,23,1
2014-03-25,7,21,1
2014-03-26,4,3,1
2014-03-28,5,25,0
2014-03-31,29,20,0
2014-04-01,7,10,0
2014-04-02,12,9,1
2014-04-02,24,13,0
2014-04-03,13,7,0
2014-04-04,15,8,1
2014-04-04,11,21,1
2014-04-05,9,2,1
2014-04-06,12,1,0
2014-04-08,14,11,0
2014-04-09,1,2,1
2014-04-11,21,19,1
2014-02-19,6,22,1
2014-02-21,23,7,0
2014-02-20,17,8,0
2014-02-21,14,2,1
2014-02-22,10,3,1
2014-02-23,8,26,0
2014-02-25,24,18,0
2014-02-26,23,22,0
2014-03-01,13,19,1
2014-03-05,8,7,1
2014-03-06,24,21,1
2014-03-07,5,15,0
2014-03-07,10,1,1
2014-03-08,6,20,0
2014-03-09,19,8,1
2014-03-12,29,7,0
2014-03-14,2,24,0
2014-03-15,23,15,0
2014-03-16,17,4,0
2014-03-17,7,2,1
2014-03-18,1,28,1
2014-03-19,3,4,1
2014-03-21,14,30,0
2014-03-24,13,17,1
2014-03-25,14,20,1
2014-03-26,30,24,0
2014-03-28,8,27,0
2014-03-29,30,1,1
2014-03-30,3,18,1
2014-03-31,1,23,1
2014-04-02,16,17,1
2014-04-04,20,30,0
2014-04-05,17,28,0
2014-04-06,13,14,1
2014-04-08,18,27,1
2014-04-09,30,4,0
2014-04-09,13,21,0
2014-04-11,2,4,1
2014-04-11,29,25,0
2014-04-12,4,23,1
2014-04-14,29,14,0
2014-04-15,13,8,1
2014-04-16,4,5,1
2014-04-16,16,23,0
2014-02-27,12,17,1
2014-02-27,28,30,0
2014-02-28,21,15,1
2014-02-28,6,29,1
2014-03-01,15,6,1
2014-03-01,17,3,0
2014-03-02,12,29,1
2014-03-02,21,4,1
2014-03-03,9,20,1
2014-03-03,16,4,1
2014-03-04,11,16,1
2014-03-05,30,29,1
2014-03-05,17,26,0
2014-03-06,27,16,1
2014-03-07,28,26,1
2014-03-07,7,25,1
2014-03-08,27,22,1
2014-03-09,5,16,1
2014-03-09,10,24,1
2014-03-10,3,28,1
2014-03-11,21,11,1
2014-03-12,28,9,1
2014-03-12,27,25,1
2014-03-12,13,10,1
2014-03-13,1,17,1
2014-03-14,23,12,0
2014-03-14,10,6,0
2014-03-15,30,3,1
2014-03-15,9,12,0
2014-03-16,28,24,0
2014-03-16,21,7,0
2014-03-17,3,24,1
2014-03-17,11,29,1
2014-03-18,10,22,1
2014-03-19,2,16,1
2014-03-19,20,12,1
2014-03-20,10,17,1
2014-03-21,28,21,0
2014-03-21,26,27,0
2014-03-22,29,22,1
2014-03-23,20,6,0
2014-03-24,15,18,1
2014-03-24,29,9,0
2014-03-26,18,1,1
2014-03-26,19,13,1
2014-03-27,7,13,0
2014-03-28,22,4,1
2014-03-28,18,14,1
2014-03-28,24,20,1
2014-03-29,11,13,0
2014-03-30,10,20,0
2014-03-30,25,15,1
2014-03-31,4,30,1
2014-03-31,5,2,1
2014-03-13,5,11,1
2014-03-14,22,30,0
2014-03-15,20,17,1
2014-03-16,18,26,1
2014-03-19,24,22,1
2014-03-21,3,2,1
2014-03-22,19,16,1
2014-03-23,14,22,1
2014-03-24,4,11,0
2014-03-25,6,28,1
2014-03-26,2,28,0
2014-03-27,11,23,1
2014-03-28,30,12,1
2014-03-28,10,15,1
2014-03-29,23,9,1
2014-03-30,22,28,0
2014-03-31,18,13,0
2014-04-02,23,4,0
2014-04-04,29,19,1
2014-03-20,6,21,0
2014-03-21,12,5,1
2014-03-22,5,23,1
2014-03-23,18,24,0
2014-03-24,16,25,1
2014-03-26,26,20,0
2014-03-28,19,29,1
2014-03-29,27,19,1
2014-03-30,6,12,1
2014-03-31,19,26,0
2014-04-02,18,15,1
2014-04-04,1,6,1
2014-04-04,25,24,0
2014-04-05,22,18,1
2014-04-06,27,15,1
2014-04-08,16,3,0
2014-04-09,28,23,1
2014-04-11,15,23,1
2014-04-12,7,24,1
2014-04-13,26,18,1
2014-04-14,11,27,1
2014-04-16,15,7,1
2014-04-16,20,28,1
2013-10-29,12,22,1
2013-10-29,14,13,1
2013-10-30,23,16,1
2013-10-30,9,30,1
2013-10-30,18,22,1
2013-10-30,26,8,1
2013-11-01,1,28,1
2014-04-02,30,2,1
2014-04-04,3,9,1
2014-04-06,24,21,1
2014-04-08,29,7,0
2014-04-09,22,3,1
2014-04-11,17,6,1
2014-04-12,6,2,0
2014-04-13,12,21,1
2014-04-14,28,17,1
2014-04-16,6,3,1
2014-04-16,8,10,0
2014-04-02,1,5,0
2014-04-04,2,23,0
2014-04-04,10,26,1
2014-04-05,6,4,0
2014-04-06,11,8,1
2014-04-08,26,21,0
2014-04-09,6,9,1
2014-04-09,8,11,1
2014-04-11,3,1,0
2014-04-14,24,15,0
2014-04-16,18,29,0
2014-04-16,26,24,0
2014-04-10,7,27,0
2014-04-11,28,20,0
2014-04-12,1,16,1
2014-04-13,3,22,1
2014-04-14,30,16,1
2014-04-16,27,14,0
2014-04-14,10,18,1
2014-04-16,19,11,1
2013-10-29,16,5,1
2013-10-30,28,2,1
2013-10-30,20,17,1
2013-10-30,19,12,0
2013-10-30,10,14,1
2013-10-31,13,10,1
2013-11-01,22,19,1
2013-11-01,24,29,1
2013-11-02,7,15,1
2013-11-03,14,1,1
2013-11-05,19,24,0
2013-11-06,23,30,0
2013-11-08,19,14,1
2013-11-09,15,10,1
2013-11-10,24,19,1
2013-11-11,12,15,1
2013-11-13,29,19,1
2013-11-15,29,27,0
2013-11-16,10,29,1
2013-11-20,17,25,0
2013-11-20,10,15,0
2013-11-21,21,13,1
2013-11-22,23,17,1
2013-11-23,17,4,0
2013-11-24,3,9,0
2013-11-25,15,11,0
2013-11-26,1,22,0
2013-11-27,4,12,0
2013-11-27,7,10,1
2013-11-29,28,16,0
2013-11-30,27,11,0
2013-12-01,26,10,0
2013-12-03,26,21,0
2013-12-04,1,13,1
2013-12-06,20,22,1
2013-12-07,17,3,0
2013-12-08,21,12,1
2013-12-09,30,8,0
2013-12-10,3,2,1
2013-12-11,26,29,0
2013-12-13,9,3,1
2013-12-14,7,17,1
2013-12-15,15,18,0
2013-12-16,20,30,0
2013-12-17,8,21,0
2013-12-18,28,4,0
2013-12-20,14,18,1
2013-12-21,5,6,1
2013-12-23,3,12,0
2013-12-27,19,8,1
2013-12-28,12,3,1
2013-12-28,25,16,0
2013-12-29,22,1,1
2013-12-30,19,25,1
2013-12-31,2,1,0
2014-01-02,29,17,1
2014-01-03,2,19,0
2014-01-04,3,6,1
2014-01-05,14,8,0
2014-01-07,5,24,1
2014-01-08,13,2,1
2014-01-10,19,7,0
2014-01-11,8,22,1
2014-01-13,5,30,0
2014-01-14,15,21,1
2014-01-15,23,4,1
2014-01-15,27,29,1
2014-01-17,15,26,1
2014-01-18,7,25,0
2014-01-19,27,17,1
2014-01-20,9,13,0
2014-01-21,16,2,1
2014-01-22,28,7,1
2014-01-24,6,17,1
2013-10-30,6,3,1
2013-10-30,11,4,1
2013-10-30,29,21,0
2013-11-01,15,9,1
2013-11-01,26,13,0
2013-11-02,12,6,1
2013-11-05,8,27,0
2013-11-06,4,28,1
2013-11-06,21,7,1
2013-11-07,8,1,1
2013-11-08,22,2,0
2013-11-09,17,7,0
2013-11-10,21,30,1
2013-11-11,23,27,0
2013-11-13,18,6,1
2013-11-13,13,21,1
2013-11-14,20,11,0
2013-11-15,28,5,0
2013-11-16,20,1,0
2013-11-20,18,13,0
2013-11-22,15,27,0
2013-11-23,11,18,1
2013-11-25,25,20,1
2013-11-26,30,14,1
2013-11-27,3,14,0
2013-11-27,13,20,1
2013-11-29,22,27,0
2013-11-29,29,24,0
2013-11-30,30,1,1
2013-12-01,20,19,0
2013-12-02,27,1,1
2013-12-03,3,8,0
2013-12-04,25,21,1
2013-12-05,3,20,0
2013-12-06,1,6,1
2013-12-06,26,14,0
2013-12-07,5,9,0
2013-12-09,26,7,1
2013-12-10,12,16,1
2013-12-11,15,21,0
2013-12-13,28,23,1
2013-12-14,29,27,0
2013-12-15,8,19,1
2013-12-16,16,29,1
2013-12-17,10,19,1
2013-12-18,22,29,0
2013-12-19,10,27,0
2013-12-20,23,3,1
2013-12-21,17,23,1
2013-12-23,15,29,1
2013-12-25,27,11,0
2013-12-26,25,13,1
2013-12-27,3,17,1
2013-12-28,28,20,1
2013-12-29,21,11,1
2013-12-30,15,5,0
2013-12-31,22,10,0
2014-01-01,13,4,1
2014-01-02,21,3,0
2014-01-03,11,20,1
2014-01-04,18,21,0
2014-01-05,7,20,0
2014-01-06,23,18,0
2014-01-07,12,28,1
2014-01-07,26,25,1
2014-01-08,1,12,1
2014-01-10,12,30,1
2014-01-11,25,2,1
2014-01-12,15,1,1
2014-01-13,2,11,0
2014-01-14,14,6,0
2014-01-15,22,5,0
2014-01-15,25,6,1
2014-01-17,2,14,0
2014-01-20,11,25,1
2014-01-21,19,26,0
2014-01-22,6,5,0
2014-01-24,11,15,0
2014-01-25,17,1,0
2014-01-26,6,24,0
2014-01-27,29,26,1
2014-01-28,25,15,0
2014-01-29,2,23,0
2014-01-29,13,30,1
2014-01-30,10,13,1
2014-01-31,22,17,1
2014-02-01,1,18,1
2014-02-01,13,29,1
2014-02-02,2,22,1
2014-02-03,12,22,1
2014-02-03,26,5,1
2014-02-04,1,12,0
2014-02-05,22,9,1
2014-02-05,13,16,0
2014-02-06,10,5,1
2014-02-07,12,25,1
2013-10-30,7,1,1
2013-11-01,3,16,1
2013-11-02,10,26,1
2013-11-03,9,2,1
2013-11-04,6,18,1
2013-11-05,20,4,0
2013-11-06,17,6,1
2013-11-08,18,7,1
2013-11-09,26,25,0
2013-11-10,14,18,0
2013-11-11,4,1,0
2013-11-13,8,14,1
2013-11-15,2,25,0
2013-11-16,22,7,0
2013-11-16,13,3,1
2013-11-17,28,25,0
2013-11-18,21,8,1
2013-11-19,16,1,1
2013-11-20,20,12,0
2013-11-22,25,5,1
2013-11-23,27,6,1
2013-11-25,29,5,1
2013-11-26,28,3,0
2013-11-27,2,15,0
2013-11-27,24,25,1
2013-11-29,4,17,1
2013-11-29,8,20,1
2013-11-30,15,3,0
2013-12-01,13,12,0
2013-12-03,7,4,1
2013-12-04,11,24,0
2013-12-06,11,10,1
2013-12-07,18,16,0
2013-12-08,14,28,0
2013-12-09,4,10,1
2013-12-10,9,18,0
2013-12-11,4,22,0
2013-12-12,3,13,1
2013-12-13,12,4,1
2013-12-13,27,18,1
2013-12-14,5,28,0
2013-12-15,24,10,1
2013-12-16,2,18,1
2013-12-17,15,14,0
2013-12-18,1,26,1
2013-12-21,25,19,1
2013-12-21,13,8,1
2013-12-22,12,2,1
2013-12-23,22,20,0
2013-12-27,10,24,1
2013-12-28,2,6,1
2013-12-28,13,29,1
2013-12-29,6,10,0
2013-12-30,8,16,0
2013-12-31,27,3,1
2014-01-01,28,12,1
2014-01-02,27,20,0
2014-01-03,7,13,0
2014-01-04,12,19,1
2014-01-07,7,14,1
2014-01-08,18,24,0
2014-01-09,8,21,1
2014-01-10,1,11,1
2013-10-30,27,15,1
2013-11-01,30,23,0
2013-11-05,26,1,0
2013-11-06,22,13,1
2013-11-08,30,3,1
2013-11-09,16,2,0
2013-11-11,25,9,1
2013-11-12,7,30,1
2013-11-13,22,17,1
2013-11-13,26,3,1
2013-11-14,10,21,1
2013-11-15,12,17,1
2013-11-15,26,9,0
2013-11-16,4,16,0
2013-11-20,27,2,1
2013-11-22,18,3,1
2013-11-23,1,2,0
2013-11-25,7,8,0
2013-11-27,9,5,0
2013-11-29,9,14,0
2013-11-30,17,2,1
2013-12-01,28,8,0
2013-10-30,24,25,1
2013-11-01,2,17,0
2013-11-02,29,11,0
2013-11-03,20,18,0
2013-11-04,13,11,1
2013-11-05,3,29,1
2013-11-06,15,19,0
2013-11-08,5,29,1
2013-11-09,11,13,0
2013-11-11,29,8,0
2013-11-12,14,19,1
2013-11-13,23,11,1
2013-11-15,6,4,0
2013-11-16,18,2,1
2013-11-18,7,23,1
2013-11-19,11,2,1
2013-11-20,22,16,0
2013-11-20,7,11,1
2013-11-21,8,5,1
2013-11-22,4,24,0
2013-11-22,14,10,1
2013-11-23,12,23,1
2013-11-24,13,5,1
2013-11-25,12,18,1
2013-11-27,18,8,0
2013-11-29,2,6,1
2013-11-29,26,13,0
2013-11-30,6,5,1
2013-12-01,16,4,1
2013-12-02,25,12,1
2013-12-03,16,9,0
2013-12-04,6,8,1
2013-12-06,19,21,0
2013-12-07,27,12,0
2013-12-10,14,24,0
2013-12-11,2,13,0
2013-12-13,17,5,0
2013-12-13,24,26,1
2013-12-14,4,14,0
2013-12-16,13,27,1
2013-12-17,6,25,0
2013-12-18,3,30,0
2013-12-18,24,27,0
2013-12-20,9,4,0
2013-12-21,22,26,0
2013-12-23,8,10,0
2013-12-25,14,16,0
2013-12-26,11,15,1
2013-12-27,4,21,0
2013-12-28,30,9,1
2013-12-29,27,26,1
2013-12-30,9,30,0
2013-12-31,21,25,0
2014-01-01,18,19,1
2014-01-02,5,2,1
2014-01-04,26,4,0
2014-01-05,9,15,0
2014-01-07,15,27,0
2014-01-07,29,21,1
2014-01-08,28,9,1
2014-01-10,26,22,1
2014-01-11,21,17,1
2014-01-12,26,6,1
2014-01-13,20,24,1
2014-01-15,18,26,0
2014-01-15,13,7,1
2014-01-17,30,5,1
2014-01-17,21,10,1
2014-01-18,12,13,1
2013-10-31,5,20,1
2013-11-01,4,6,1
2013-11-01,14,27,0
2013-11-02,23,5,1
2013-11-05,25,11,0
2013-11-06,12,5,1
2013-11-08,27,10,1
2013-11-09,6,23,1
2013-11-11,13,18,1
2013-11-13,1,20,0
2013-11-15,16,7,1
2013-11-16,30,6,0
2013-11-17,14,9,1
2013-11-18,5,4,1
2013-11-19,9,20,1
2013-11-20,6,30,0
2013-11-20,24,26,0
2013-11-22,28,30,1
2013-11-23,10,25,0
2013-11-24,14,26,1
2013-11-25,16,24,1
2013-11-26,19,10,0
2013-11-27,22,23,1
2013-11-29,21,10,1
2013-12-01,14,25,0
2013-12-02,29,11,1
2013-12-03,2,17,1
2013-12-04,19,7,0
2013-12-05,5,16,1
2013-12-06,4,23,1
2013-12-06,25,29,1
2013-12-07,15,10,0
2013-12-11,10,7,1
2013-12-13,21,14,1
2013-11-01,11,7,1
2013-11-02,25,27,1
2013-11-03,21,24,1
2013-11-04,23,10,0
2013-11-05,9,12,0
2013-11-06,2,29,1
2013-11-07,11,14,0
2013-11-08,12,28,1
2013-11-08,24,8,1
2013-11-09,1,22,1
2013-11-13,25,24,1
2013-11-15,1,23,1
2013-11-16,17,21,0
2013-11-18,29,10,0
2013-11-19,26,24,1
2013-11-20,4,3,1
2013-11-22,19,6,1
2013-11-23,13,26,1
2013-11-27,21,27,1
2013-11-29,12,30,1
2013-11-30,7,18,0
2013-12-01,9,23,1
2013-12-02,5,19,0
2013-12-03,15,24,1
2013-12-04,17,9,0
2013-12-06,2,8,1
2013-12-07,25,7,0
2013-12-08,11,22,1
2013-12-09,23,13,0
2013-12-10,6,20,1
2013-12-11,20,5,1
2013-12-12,25,11,1
2013-12-13,22,6,0
2013-11-01,18,21,1
2013-11-02,17,28,0
2013-11-03,16,30,1
2013-11-05,7,14,1
2013-11-06,18,10,0
2013-11-08,9,21,0
2013-11-10,20,27,0
2013-11-11,2,22,1
2013-11-13,27,30,1
2013-11-15,14,15,0
2013-11-16,19,23,1
2013-11-20,19,29,1
2013-11-22,2,12,0
2013-11-23,16,22,1
2013-11-25,27,19,1
2013-11-27,6,16,0
2013-11-29,1,7,1
2013-11-30,24,29,0
2013-12-01,21,18,1
2013-12-03,10,28,1
2013-12-04,29,12,0
2013-12-05,15,13,0
2013-12-06,30,17,0
2013-11-01,8,25,0
2013-11-02,19,4,1
2013-11-03,22,3,1
2013-11-04,15,2,1
2013-11-05,28,16,0
2013-11-06,27,24,1
2013-11-08,23,6,1
2013-11-09,3,12,0
2013-11-11,5,6,1
2013-11-12,16,17,1
2013-11-13,15,28,0
2013-11-15,24,3,0
2013-11-16,11,8,1
2013-11-18,13,15,0
2013-11-19,30,18,1
2013-11-20,23,28,0
2013-11-22,7,29,1
2013-11-23,8,7,1
2013-11-24,21,29,1
2013-11-25,9,17,1
2013-11-27,17,30,0
2013-11-29,23,19,0
2013-12-02,30,22,1
2013-12-03,23,22,1
2013-12-06,24,28,1
2013-12-07,29,26,0
2013-12-10,5,17,0
2013-12-11,19,9,1
2013-12-13,19,15,1
2013-12-13,8,29,0
2013-12-14,20,1,1
2013-12-15,21,22,1
2013-12-16,3,23,1
2013-12-18,17,20,0
2013-12-18,13,19,1
2013-12-20,6,17,1
2013-12-21,9,11,0
2013-12-23,11,7,0
2013-12-27,29,14,1
2013-12-28,1,4,1
2013-12-29,14,23,0
2013-12-30,18,7,0
2013-12-31,12,6,1
2014-01-02,25,4,1
2014-01-03,14,29,1
2014-01-04,22,16,0
2014-01-07,17,10,0
2014-01-08,11,14,1
2014-01-10,29,6,0
2014-01-11,9,24,1
2014-01-13,19,27,0
2014-01-14,12,26,1
2014-01-15,30,16,1
2014-01-15,24,14,1
2014-01-17,9,29,0
2014-01-18,5,23,1
2014-01-20,15,19,0
2014-01-22,27,21,0
2014-01-24,1,27,0
2013-11-07,16,13,1
2013-11-08,4,20,0
2013-11-08,25,26,1
2013-11-09,28,29,1
2013-11-11,11,28,1
2013-11-12,10,9,1
2013-11-13,2,4,0
2013-11-15,8,18,1
2013-11-16,5,12,1
2013-11-17,26,15,0
2013-11-18,3,25,0
2013-11-20,1,9,1
2013-11-22,9,1,0
2013-11-23,30,20,1
2013-11-24,22,24,0
2013-11-25,4,2,0
2013-11-27,11,1,1
2013-11-29,11,3,1
2013-12-07,23,8,0
2013-12-08,9,16,0
2013-12-09,29,25,0
2013-12-10,1,21,0
2013-12-11,17,27,0
2013-12-13,2,20,1
2013-12-14,23,25,0
2013-12-16,5,22,0
2013-12-18,2,9,0
2013-12-20,8,24,0
2013-12-21,24,7,1
2013-12-23,27,28,1
2013-12-25,10,13,1
2013-12-26,7,27,0
2013-12-27,22,9,1
2013-12-28,17,18,0
2013-12-30,13,24,0
2013-12-31,5,28,0
2014-01-02,24,15,0
2014-01-04,25,23,0
2014-01-05,6,12,0
2014-01-06,13,22,1
2014-01-07,4,30,0
2014-01-07,8,2,1
2014-01-08,3,10,1
2014-01-10,15,24,1
2014-01-10,13,14,1
2014-01-11,28,3,1
2014-01-12,27,18,1
2014-01-13,28,17,1
2014-01-15,19,11,0
2014-01-17,27,25,0
2014-01-18,18,29,1
2014-01-19,28,14,0
2014-01-20,20,3,0
2014-01-22,17,9,1
2014-01-23,16,14,1
2014-01-24,22,14,1
2014-01-24,24,30,0
2014-01-25,23,21,0
2014-01-26,7,9,1
2014-01-27,23,24,0
2014-01-28,10,30,0
2014-01-29,28,22,1
2014-02-01,24,4,1
2014-02-03,3,23,1
2014-02-05,8,17,1
2014-02-07,2,26,1
2014-02-08,29,16,1
2014-02-09,2,7,0
2014-02-10,18,11,0
2014-02-11,5,1,1
2014-02-12,22,15,0
2014-02-12,17,19,0
2013-12-07,6,13,1
2013-12-08,20,2,0
2013-12-09,15,22,1
2013-12-10,28,27,0
2013-12-11,18,23,1
2013-12-13,1,30,1
2013-12-13,10,11,0
2013-12-14,16,6,1
2013-12-15,9,25,0
2013-12-16,1,14,1
2013-12-18,18,25,1
